subj,clip,child_age_mo,vetting_lab,RA,all_media,Crit0,CHI1,CHI2,CHI3,CHI4,CHI5,50%T,CA1,CA2,CA3,CA4,CA5,A1,A2,A3,A4,A5,Crit1,Crit2,Crit3,Crit4,Pass1Tally,Pass2Tally,Pass3Tally,Pass4Tally,StopRule,clip_rank,corp,CHsum,CAsum,Asum,subj_numclips_Pass0_Pass2,ranking_crit,round
8569,8569_19_23_3485.0_3785.0_2min.wav,23,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,3,0,2,PROCEED,19,ROS,2,0,0,3,exception,3
8569,8569_5_23_10085.0_10385.0_2min.wav,23,BER,IT,N,PASS,1,0,0,0,0,N,1,1,1,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,0,0,0,1,PROCEED,5,ROS,1,3,5,3,exception,1
8569,8569_2_23_13085.0_13385.0_2min.wav,23,BER,IT,N,PASS,0,0,0,0,0,N,1,1,1,0,0,1,1,1,1,0,FAIL,FAIL,FAIL,FAIL,0,0,0,0,PROCEED,2,ROS,0,3,4,3,exception,2
8569,8569_15_23_11885.0_12185.0_2min.wav,23,BER,IT,N,PASS,0,0,0,0,0,N,1,1,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,0,1,0,2,PROCEED,15,ROS,0,2,5,3,exception,3
8569,8569_1_23_0485.0_0785.0_2min.wav,23,BER,IT,N,PASS,0,0,0,0,0,N,1,1,0,0,0,1,1,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,0,PROCEED,1,ROS,0,2,2,3,exception,1
8569,8569_13_23_2285.0_2585.0_2min.wav,23,BER,IT,N,PASS,0,0,0,0,0,N,1,1,0,0,0,1,1,0,0,0,FAIL,FAIL,FAIL,FAIL,0,1,0,1,PROCEED,13,ROS,0,2,2,3,exception,2
8569,8569_9_23_1085.0_1385.0_2min.wav,23,BER,IT,N,PASS,1,1,0,0,0,N,1,0,0,0,0,1,1,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,1,PROCEED,9,ROS,2,1,2,3,exception,3
8569,8569_3_23_0000.0_0300.0_2min.wav,23,BER,IT,N,PASS,1,0,0,0,0,N,1,0,0,0,0,1,0,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,0,PROCEED,3,ROS,1,1,1,3,exception,1
8569,8569_16_23_4085.0_4385.0_2min.wav,23,BER,IT,N,PASS,1,0,0,0,0,N,1,0,0,0,0,1,0,0,0,0,FAIL,FAIL,FAIL,FAIL,0,1,0,2,PROCEED,16,ROS,1,1,1,3,exception,2
8569,8569_6_23_12485.0_12785.0_2min.wav,23,BER,IT,N,PASS,1,1,0,0,0,N,0,0,0,0,0,1,0,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,1,PROCEED,6,ROS,2,0,1,3,exception,3
8569,8569_7_23_10685.0_10985.0_2min.wav,23,BER,IT,N,PASS,1,0,0,0,0,N,0,0,0,0,0,1,1,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,1,PROCEED,7,ROS,1,0,2,3,exception,1
8569,8569_8_23_4685.0_4985.0_2min.wav,23,BER,IT,N,PASS,1,0,0,0,0,N,0,0,0,0,0,1,0,0,0,0,FAIL,FAIL,FAIL,FAIL,0,0,0,1,PROCEED,8,ROS,1,0,1,3,exception,2
8569,8569_14_23_1685.0_1985.0_2min.wav,23,BER,IT,N,PASS,0,0,0,0,0,N,0,0,0,0,0,1,1,1,0,0,FAIL,FAIL,FAIL,FAIL,0,1,0,1,PROCEED,14,ROS,0,0,3,3,exception,3
8602,8602_15_9_41285.0_41585.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,13,3,2,PROCEED,15,WAR,5,5,5,34,standard,1
8602,8602_17_9_34085.0_34385.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,15,4,3,PROCEED,17,WAR,5,5,5,34,standard,2
8602,8602_37_9_40685.0_40985.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,23,30,10,15,PROCEED,37,WAR,5,5,5,34,standard,3
8602,8602_3_9_10085.0_10385.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,0,0,0,0,PASS,PASS,PASS,FAIL,3,3,1,0,PROCEED,3,WAR,5,5,1,34,standard,1
8602,8602_6_9_1685.0_1985.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,5,6,2,1,PROCEED,6,WAR,4,5,5,34,standard,2
8602,8602_22_9_38285.0_38585.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,16,20,6,6,PROCEED,22,WAR,4,5,5,34,standard,3
8602,8602_39_9_17885.0_18185.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,23,31,12,17,PROCEED,39,WAR,4,5,5,34,standard,1
8602,8602_42_9_32885.0_33185.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,24,33,13,18,PROCEED,42,WAR,4,5,5,34,standard,2
8602,8602_19_9_4085.0_4385.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,0,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,14,17,5,4,PROCEED,19,WAR,3,5,5,34,standard,3
8602,8602_23_9_41885.0_42185.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,0,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,16,21,7,7,PROCEED,23,WAR,3,5,5,34,standard,1
8602,8602_11_9_3485.0_3785.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,0,PASS,PASS,FAIL,FAIL,8,10,2,1,PROCEED,11,WAR,5,4,4,34,standard,2
8602,8602_28_9_38885.0_39185.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,19,25,7,9,PROCEED,28,WAR,5,2,5,34,standard,3
8602,8602_33_9_22685.0_22985.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,22,29,8,13,PROCEED,33,WAR,5,2,5,34,standard,1
8602,8602_21_9_42485.0_42785.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,16,19,5,5,PROCEED,21,WAR,5,2,2,34,standard,2
8602,8602_43_9_19085.0_19385.0_2min.wav,9,ROS,CG,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,25,34,13,18,PROCEED,43,WAR,5,2,2,34,standard,3
8684,8684_2_3_28085.0_28385.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,1,1,1,PROCEED,2,WAR,5,5,5,10,exception,1
8684,8684_3_3_0000.0_0300.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,2,2,2,PROCEED,3,WAR,5,5,5,10,exception,2
8684,8684_7_3_28685.0_28985.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,3,2,4,PROCEED,7,WAR,5,1,5,10,exception,3
8684,8684_36_3_18485.0_18785.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,6,7,2,17,PROCEED,36,WAR,5,1,3,10,exception,1
8684,8684_15_3_16085.0_16385.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,0,0,0,0,PASS,PASS,FAIL,FAIL,5,4,2,8,PROCEED,15,WAR,5,0,1,10,exception,2
8684,8684_38_3_23285.0_23585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,0,0,0,0,0,PASS,PASS,FAIL,FAIL,7,8,2,18,PROCEED,38,WAR,5,0,0,10,exception,3
8684,8684_25_3_0485.0_0785.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,0,Y,0,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,5,5,2,12,PROCEED,25,WAR,4,0,3,10,exception,1
8684,8684_44_3_25085.0_25385.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,7,10,2,18,PROCEED,44,WAR,3,0,3,10,exception,2
8684,8684_31_3_34685.0_34985.0_2min.wav,3,BER,HL,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,5,6,2,15,PROCEED,31,WAR,1,0,1,10,exception,3
8684,8684_41_3_7085.0_7385.0_2min.wav,3,BER,HL,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,7,9,2,18,PROCEED,41,WAR,1,0,0,10,exception,1
8684,8684_1_3_14285.0_14585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,N,1,1,0,0,0,1,1,0,0,0,PASS,FAIL,FAIL,FAIL,1,0,0,0,PROCEED,1,WAR,5,2,2,10,exception,2
8684,8684_30_3_26285.0_26585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,0,N,1,1,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,5,5,2,15,PROCEED,30,WAR,4,2,5,10,exception,3
8684,8684_13_3_2885.0_3185.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,N,1,0,0,0,0,1,1,1,1,0,FAIL,FAIL,FAIL,FAIL,4,3,2,7,PROCEED,13,WAR,3,1,4,10,exception,1
8684,8684_14_3_1685.0_1985.0_2min.wav,3,BER,HL,N,PASS,1,1,0,0,0,N,1,0,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,4,3,2,8,PROCEED,14,WAR,2,1,5,10,exception,2
8684,8684_11_3_35285.0_35585.0_2min.wav,3,BER,HL,N,PASS,1,1,0,0,0,N,0,0,0,0,0,1,1,1,1,1,FAIL,FAIL,FAIL,PASS,4,3,2,6,PROCEED,11,WAR,2,0,5,10,exception,3
8897,8897_2_25_19085.0_19385.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,2,ROW,5,5,5,28,standard,1
8897,8897_10_25_8885.0_9185.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,2,2,8,PROCEED,10,ROW,5,5,5,28,standard,2
8897,8897_11_25_7685.0_7985.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,3,3,9,PROCEED,11,ROW,5,5,5,28,standard,3
8897,8897_20_25_38285.0_38585.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,7,4,17,PROCEED,20,ROW,5,5,5,28,standard,1
8897,8897_22_25_20885.0_21185.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,9,5,18,PROCEED,22,ROW,5,5,5,28,standard,2
8897,8897_25_25_22085.0_22385.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,14,11,6,20,PROCEED,25,ROW,5,5,5,28,standard,3
8897,8897_26_25_10085.0_10385.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,12,7,21,PROCEED,26,ROW,5,5,5,28,standard,1
8897,8897_29_25_11885.0_12185.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,18,13,8,23,PROCEED,29,ROW,5,5,5,28,standard,2
8897,8897_30_25_37685.0_37985.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,19,14,9,24,PROCEED,30,ROW,5,5,5,28,standard,3
8897,8897_31_25_4685.0_4985.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,20,15,10,25,PROCEED,31,ROW,5,5,5,28,standard,1
8897,8897_41_25_10685.0_10985.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,25,19,11,32,PROCEED,41,ROW,5,5,5,28,standard,2
8897,8897_42_25_5285.0_5585.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,26,20,12,33,PROCEED,42,ROW,5,5,5,28,standard,3
8897,8897_43_25_38885.0_39185.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,27,21,13,34,PROCEED,43,ROW,5,5,5,28,standard,1
8897,8897_45_25_7085.0_7385.0_2min.wav,25,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,28,23,14,36,PROCEED,45,ROW,5,5,5,28,standard,2
8897,8897_12_25_22685.0_22985.0_2min.wav,25,BER,HH,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,8,4,3,10,PROCEED,12,ROW,5,4,5,28,standard,3
9106,9106_2_3_25685.0_25985.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,2,1,2,PROCEED,2,SOD,5,5,5,22,standard,1
9106,9106_5_3_22685.0_22985.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,5,2,5,PROCEED,5,SOD,5,5,5,22,standard,2
9106,9106_37_3_29885.0_30185.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,21,4,26,PROCEED,37,SOD,5,5,5,22,standard,3
9106,9106_12_3_20885.0_21185.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,Y,1,1,1,1,1,1,1,1,1,1,FAIL,PASS,PASS,PASS,4,10,3,11,PROCEED,12,SOD,3,5,5,22,standard,1
9106,9106_15_3_12485.0_12785.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,12,3,14,PROCEED,15,SOD,5,4,5,22,standard,2
9106,9106_4_3_19685.0_19985.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,2,4,1,4,PROCEED,4,SOD,5,3,5,22,standard,3
9106,9106_10_3_23285.0_23585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,4,8,2,10,PROCEED,10,SOD,3,3,5,22,standard,1
9106,9106_9_3_23885.0_24185.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,7,2,9,PROCEED,9,SOD,5,1,5,22,standard,2
9106,9106_19_3_24485.0_24785.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,6,14,3,17,PROCEED,19,SOD,5,1,5,22,standard,3
9106,9106_34_3_29285.0_29585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,8,19,3,23,PROCEED,34,SOD,5,1,2,22,standard,1
9106,9106_1_3_14285.0_14585.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,1,0,1,PROCEED,1,SOD,3,1,5,22,standard,2
9106,9106_14_3_13685.0_13985.0_2min.wav,3,BER,HL,N,PASS,1,1,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,4,11,3,13,PROCEED,14,SOD,2,1,5,22,standard,3
9106,9106_32_3_7085.0_7385.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,7,18,3,22,PROCEED,32,SOD,5,0,5,22,standard,1
9106,9106_11_3_7685.0_7985.0_2min.wav,3,BER,HL,N,PASS,1,1,1,1,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,4,9,2,10,PROCEED,11,SOD,4,0,0,22,standard,2
9106,9106_18_3_0000.0_0300.0_2min.wav,3,BER,HL,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,5,13,3,16,PROCEED,18,SOD,3,0,5,22,standard,3
9378,9378_12_17_8885.0_9185.0_2min.wav,17,BER,IT,N,PASS,1,1,1,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,6,2,8,PROCEED,12,ROS,3,1,5,13,exception,1
9378,9378_7_17_11285.0_11585.0_2min.wav,17,BER,IT,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,0,4,1,4,PROCEED,7,ROS,1,1,3,13,exception,2
9378,9378_15_17_4085.0_4385.0_2min.wav,17,BER,IT,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,0,0,0,FAIL,PASS,FAIL,FAIL,0,9,2,8,PROCEED,15,ROS,1,1,2,13,exception,3
9378,9378_20_17_5285.0_5585.0_2min.wav,17,BER,IT,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,0,0,0,FAIL,PASS,FAIL,FAIL,0,14,2,9,PROCEED,20,ROS,3,0,2,13,exception,1
9378,9378_19_17_5885.0_6185.0_2min.wav,17,BER,IT,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,13,2,9,PROCEED,19,ROS,3,0,0,13,exception,2
9378,9378_4_17_8285.0_8585.0_2min.wav,17,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,1,1,3,PROCEED,4,ROS,2,0,5,13,exception,3
9378,9378_18_17_9485.0_9785.0_2min.wav,17,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,12,2,9,PROCEED,18,ROS,2,0,5,13,exception,1
9378,9378_13_17_6485.0_6785.0_2min.wav,17,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,1,1,0,0,0,FAIL,PASS,FAIL,FAIL,0,7,2,8,PROCEED,13,ROS,2,0,2,13,exception,2
9378,9378_9_17_0000.0_0300.0_2min.wav,17,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,5,1,5,PROCEED,9,ROS,2,0,0,13,exception,3
9378,9378_17_17_4685.0_4985.0_2min.wav,17,BER,IT,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,11,2,8,PROCEED,17,ROS,2,0,0,13,exception,1
9378,9378_6_17_10685.0_10985.0_2min.wav,17,BER,IT,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,3,1,4,PROCEED,6,ROS,1,0,5,13,exception,2
9378,9378_14_17_2885.0_3185.0_2min.wav,17,BER,IT,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,8,2,8,PROCEED,14,ROS,1,0,1,13,exception,3
9378,9378_5_17_2285.0_2585.0_2min.wav,17,BER,IT,N,PASS,1,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,FAIL,PASS,FAIL,FAIL,0,2,1,3,PROCEED,5,ROS,1,0,0,13,exception,1
9378,9378_10_17_0485.0_0785.0_2min.wav,17,BER,IT,N,PASS,1,1,1,0,0,N,1,1,1,1,1,1,1,1,1,1,FAIL,FAIL,PASS,PASS,0,5,2,6,PROCEED,10,ROS,3,5,5,13,exception,2
9378,9378_3_17_1685.0_1985.0_2min.wav,17,BER,IT,N,PASS,0,0,0,0,0,N,1,1,1,1,1,1,1,1,1,1,FAIL,FAIL,PASS,PASS,0,0,1,2,PROCEED,3,ROS,0,5,5,13,exception,3
9733,9733_16_12_3485.0_3785.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,1,1,1,1,0,1,1,1,1,0,FAIL,PASS,FAIL,FAIL,2,16,0,0,PROCEED,16,SOD,4,4,4,50,standard,1
9733,9733_43_12_35285.0_35585.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,4,43,0,3,PROCEED,43,SOD,4,3,5,50,standard,2
9733,9733_6_12_5285.0_5585.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,2,6,0,0,PROCEED,6,SOD,5,2,3,50,standard,3
9733,9733_15_12_16085.0_16385.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,1,1,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,2,15,0,0,PROCEED,15,SOD,4,2,3,50,standard,1
9733,9733_12_12_2885.0_3185.0_2min.wav,12,BER,IT,N,PASS,1,1,1,0,0,Y,1,1,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,2,12,0,0,PROCEED,12,SOD,3,2,3,50,standard,2
9733,9733_19_12_25085.0_25385.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,3,19,0,1,PROCEED,19,SOD,5,1,5,50,standard,3
9733,9733_18_12_43685.0_43985.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,1,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,2,18,0,0,PROCEED,18,SOD,4,1,3,50,standard,1
9733,9733_11_12_5885.0_6185.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,1,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,2,11,0,0,PROCEED,11,SOD,4,1,1,50,standard,2
9733,9733_14_12_37685.0_37985.0_2min.wav,12,BER,IT,N,PASS,1,1,1,0,0,Y,1,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,2,14,0,0,PROCEED,14,SOD,3,1,1,50,standard,3
9733,9733_42_12_35885.0_36185.0_2min.wav,12,BER,IT,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,0,0,FAIL,PASS,FAIL,FAIL,4,42,0,2,PROCEED,42,SOD,1,1,3,50,standard,1
9733,9733_24_12_38885.0_39185.0_2min.wav,12,BER,IT,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,3,24,0,1,PROCEED,24,SOD,1,1,1,50,standard,2
9733,9733_1_12_21485.0_21785.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,0,0,0,0,0,PASS,PASS,FAIL,FAIL,1,1,0,0,PROCEED,1,SOD,5,0,0,50,standard,3
9733,9733_31_12_1085.0_1385.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,0,0,0,0,0,PASS,PASS,FAIL,FAIL,4,31,0,2,PROCEED,31,SOD,5,0,0,50,standard,1
9733,9733_32_12_20885.0_21185.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,0,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,4,32,0,2,PROCEED,32,SOD,4,0,1,50,standard,2
9733,9733_41_12_0485.0_0785.0_2min.wav,12,BER,IT,N,PASS,1,1,1,1,0,Y,0,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,4,41,0,2,PROCEED,41,SOD,4,0,1,50,standard,3
9769,9769_3_6_5285.0_5585.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,3,1,1,PROCEED,3,WAR,5,5,5,41,standard,1
9769,9769_9_6_31085.0_31385.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,8,9,2,4,PROCEED,9,WAR,5,5,5,41,standard,2
9769,9769_10_6_15485.0_15785.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,10,3,5,PROCEED,10,WAR,5,5,5,41,standard,3
9769,9769_21_6_35885.0_36185.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,18,20,4,11,PROCEED,21,WAR,5,5,5,41,standard,1
9769,9769_14_6_20885.0_21185.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,12,14,3,7,PROCEED,14,WAR,5,4,5,41,standard,2
9769,9769_7_6_35285.0_35585.0_2min.wav,6,BER,HL,N,PASS,1,1,0,0,0,Y,1,1,1,1,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,6,7,1,2,PROCEED,7,WAR,2,4,5,41,standard,3
9769,9769_8_6_14885.0_15185.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,7,8,1,3,PROCEED,8,WAR,5,2,5,41,standard,1
9769,9769_29_6_26285.0_26585.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,24,28,4,16,PROCEED,29,WAR,5,2,5,41,standard,2
